Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
BUENOS AIRES,Loberia,Arenas Verdes,,,,,SI,SI,,SI,
BUENOS AIRES,Loberia,Licenciado Matienzo,,,,,,,,SI,
BUENOS AIRES,Loberia,Loberia,SI,,SI,SI,SI,SI,SI,SI,
BUENOS AIRES,Loberia,Pieres,,,,,SI,,SI,SI,
BUENOS AIRES,Roque Perez,Roque Perez,SI,SI,SI,SI,SI,SI,SI,SI,
BUENOS AIRES,Saavedra,Arroyo Corto,,,,SI,,,SI,,
BUENOS AIRES,Saavedra,Colonia San Martin,,,,,,,,,
BUENOS AIRES,Saavedra,Dufaur,,,,,,,SI,,
BUENOS AIRES,Saavedra,Espartillar,,,,SI,SI,,SI,SI,
BUENOS AIRES,Saavedra,Goyena,,,,SI,,,,,
BUENOS AIRES,Saavedra,Las Encadenadas,,,,,,,,,
BUENOS AIRES,Saavedra,Pigüe,,,,SI,SI,SI,SI,,
BUENOS AIRES,Saavedra,Saavedra,,,,SI,SI,SI,SI,SI,
BUENOS AIRES,Saladillo,Alvarez de Toledo,,,,SI,,SI,SI,,SI
BUENOS AIRES,Saladillo,Blaquier,,,,,,,,,
BUENOS AIRES,Saladillo,Cazon,,,,SI,,,SI,,
BUENOS AIRES,Saladillo,Del Carril,,,,,SI,,SI,SI,
BUENOS AIRES,Saladillo,Polvaredas,,,,,,,,,
MISIONES,Eldorado,Puerto Mado,,,,,,,,,
MISIONES,Eldorado,Puerto Pinares,,,,,SI,,,,
CABA,COMUNA 03,SAN CRISTOBAL,SI,SI,SI,SI,SI,SI,SI,SI,SI
CATAMARCA,Tinogasta,Fiambala,,,,SI,SI,SI,SI,SI,SI
CATAMARCA,Tinogasta,La Puntilla,,,,,,,,,
CATAMARCA,Tinogasta,La Ramadita,,,,,,,,,
CATAMARCA,Tinogasta,Los Balverdis,,,,,,,,,
CATAMARCA,Tinogasta,Medanitos,,,,,SI,,,,
CATAMARCA,Tinogasta,Palo Blanco,,,,,,,,,
CATAMARCA,Tinogasta,Pampa Blanca,,,,,,,,,
CATAMARCA,Tinogasta,Punta del Agua,,,,,,,,,
CATAMARCA,Tinogasta,Saujil,,,,,,,,,
CATAMARCA,Tinogasta,Taton,,,,,SI,,,,
CABA,COMUNA 09,LINIERS,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Punilla,Capilla del Monte,SI,SI,,,SI,SI,SI,SI,
CORDOBA,Punilla,Casa Grande,,,,,,,,SI,
CORDOBA,Punilla,Charbonier,,,,,,,,SI,
CORDOBA,Punilla,Cosquin,SI,SI,,,SI,SI,SI,SI,
CORDOBA,Punilla,Cuesta Blanca,,,,,,,,SI,
CORDOBA,Punilla,Estancia Vieja,,,,,SI,,,SI,
CORDOBA,Punilla,Huerta Grande,,SI,,SI,SI,SI,SI,SI,
CABA,COMUNA 12,COGHLAN,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Santa Maria,Despeñaderos,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Santa Maria,Dique Chico,,,,,,,,,
CORDOBA,Santa Maria,El Potrerillo,,,,,SI,SI,,,
CORDOBA,Santa Maria,Falda del Cañete,,,,,SI,SI,,,
CORDOBA,Santa Maria,Falda del Carmen,,,,,SI,,SI,,
CORDOBA,Santa Maria,Jose de la Quintana,,,,,SI,,,,
CORDOBA,Santa Maria,La Boca del Rio,,,,,,,SI,,
CORDOBA,Santa Maria,La Carbonada,,,,,SI,,,,
CORDOBA,Santa Maria,La Cumbrecita,,,,,,,SI,SI,
CORDOBA,Santa Maria,La Donosa,,,,,,,,SI,
CABA,COMUNA 15,VILLA ORTUZAR,SI,SI,SI,SI,SI,SI,SI,SI,SI
CATAMARCA,Ambato,Chuchucaruana,,,,,,,,,
CATAMARCA,Ambato,Colpes,,,,,,,,,
CATAMARCA,Ambato,El Bolson,,,,,SI,,,,SI
CATAMARCA,Ambato,El Rodeo,,,,,SI,,SI,SI,SI
CATAMARCA,Ambato,Huaycama,,,,,,,,,
CATAMARCA,Ambato,La Puerta,,,,,SI,,SI,,SI
CATAMARCA,Ambato,Las Chacritas,,,,,,,,,SI
CATAMARCA,Ambato,Las Juntas,,,,,SI,,,,
CATAMARCA,Ambato,Los Castillos,,,,,,,,,
CATAMARCA,Ambato,Los Talas,,,,,,,,SI,
CORRIENTES,Saladas,Saladas,SI,,,,SI,SI,SI,,SI
CORRIENTES,Saladas,San Lorenzo,,,,SI,SI,SI,SI,SI,SI
CORRIENTES,San Cosme,Ingenio Primer Correntino,,,,,,,,,
CORRIENTES,San Cosme,Paso de la Patria,,,,,SI,SI,SI,SI,SI
CORRIENTES,San Cosme,San Cosme,SI,,,,SI,SI,SI,SI,SI
CORRIENTES,San Cosme,Santa Ana,,,,,SI,SI,SI,SI,
CORRIENTES,San Luis del Palmar,San Luis del Palmar,,,,,SI,SI,SI,,SI
CORRIENTES,San Martin,Colonia Carlos Pellegrini,,,,,SI,,SI,,
CORRIENTES,San Martin,Guaviravi,,,,,SI,,,,
CORRIENTES,San Martin,La Cruz,SI,,,,SI,SI,SI,,SI
CORRIENTES,San Martin,Yapeyu,,,,,SI,SI,SI,,
CORRIENTES,San Miguel,Loreto,,,,,SI,,SI,SI,SI
CORRIENTES,San Miguel,San Miguel,,,,,SI,SI,SI,SI,SI
CORDOBA,Santa Maria,Toledo,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Santa Maria,Valle Alegre,,,,,,,,,
CORDOBA,Santa Maria,Valle de Anisacate,,,,,,,,SI,
CORDOBA,Santa Maria,Villa Ciudad de America (Loteo Diego de Rojas),,,,,SI,SI,SI,SI,
CORDOBA,Santa Maria,Villa del Prado,,,,,,,,SI,
CORDOBA,Santa Maria,Villa La Bolsa,,,,,SI,SI,,SI,
CORDOBA,Santa Maria,Villa Los Aromos,SI,,,,,,SI,SI,
CORDOBA,Santa Maria,Villa Parque Santa Ana,SI,,,,SI,SI,SI,,
CORDOBA,Santa Maria,Villa San Isidro - Jose de la Quintana,,,,,,,SI,SI,
CORDOBA,Santa Maria,Villa Sierras de Oro,,,,,SI,SI,,,
CORDOBA,Santa Maria,Yocsina,,,,,SI,,,,
CORDOBA,Sobremonte,Caminiaga,,,,SI,,,,,
CORDOBA,Sobremonte,Cerro Colorado,,,,,,,,,
CORDOBA,Sobremonte,Chuña Huasi,,,,,,,,,
CORDOBA,Sobremonte,Pozo Nuevo,,,,,SI,,,,
CORDOBA,Sobremonte,San Francisco del Chañar,,,,SI,SI,SI,SI,,SI
CORDOBA,Tercero Arriba,Almafuerte,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Tercero Arriba,Colonia Almada,,,,,SI,,SI,SI,
CORDOBA,Tercero Arriba,Corralito,,,,SI,SI,SI,,SI,SI
CORDOBA,Tercero Arriba,Dalmacio Velez,,,,SI,SI,SI,SI,,
CORDOBA,Tercero Arriba,General Fotheringham,SI,,,,SI,SI,SI,SI,
CORDOBA,Tercero Arriba,Hernando,SI,SI,,SI,SI,SI,SI,,
CORDOBA,Tercero Arriba,James Craik,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Tercero Arriba,Las Isletillas,,,,,SI,,SI,SI,
CORDOBA,Tercero Arriba,Las Perdices,SI,,,,SI,SI,SI,SI,SI
CORDOBA,Tercero Arriba,Los Zorros,,,,,SI,SI,SI,,
CORDOBA,Punilla,La Cumbre,SI,,,,SI,SI,SI,SI,
CORDOBA,Punilla,La Falda,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Punilla,Las Jarillas,,,,,,,,SI,
CORDOBA,Punilla,Los Cocos,SI,,,,SI,SI,SI,SI,
CORDOBA,Punilla,Mallin,,,,,,,,,
CORDOBA,Punilla,Mayu Sumaj,,SI,,,,,SI,SI,
CORDOBA,Punilla,Quebrada de Luna,,,,,,,,,
CORDOBA,Punilla,San Antonio de Arredondo,,SI,,SI,SI,SI,SI,SI,
CORDOBA,Punilla,San Esteban,SI,,,,,,SI,SI,
CORDOBA,Punilla,San Roque,,,,SI,SI,SI,,SI,
CORDOBA,Punilla,San Roque Del Lago,,,,,,,,,
CORDOBA,Punilla,Santa Maria de Punilla,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Punilla,Tala Huasi,,,,,SI,SI,,SI,
CORDOBA,Punilla,Tanti,,,,,SI,SI,,SI,
CORDOBA,Rio Cuarto,Las Albahacas,SI,,,,SI,,SI,,
CORDOBA,Rio Cuarto,Las Higueras,SI,SI,,SI,SI,SI,SI,,
CORDOBA,Rio Cuarto,Las Peñas,SI,,,,SI,SI,SI,SI,
CORDOBA,Rio Cuarto,Las Vertientes,SI,,,SI,SI,SI,SI,,
CORDOBA,Rio Cuarto,Malena,SI,,,,SI,,SI,,
CORDOBA,Rio Cuarto,Monte de los Gauchos,,,,,SI,,SI,,
CORDOBA,Rio Cuarto,Paso del Durazno,,,,,SI,,,,
CORDOBA,Rio Cuarto,Rio Cuarto,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Cuarto,Sampacho,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Rio Cuarto,San Basilio,SI,,,SI,SI,SI,SI,,SI
CORDOBA,Rio Cuarto,Santa Catalina (Est. Holmberg),SI,,,,SI,SI,SI,,
CORDOBA,Tercero Arriba,Oliva,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Tercero Arriba,Pampayasta Norte,,,,,,,SI,SI,
CORDOBA,Tercero Arriba,Pampayasta Sur,,,,SI,SI,SI,,,SI
CORDOBA,Tercero Arriba,Punta del Agua,,,,,SI,,,SI,
CORDOBA,Tercero Arriba,Rio Tercero,SI,SI,,SI,SI,SI,SI,SI,SI
CORDOBA,Tercero Arriba,Tancacha,SI,,,,SI,SI,SI,SI,SI
CORDOBA,Tercero Arriba,Villa Ascasubi,,,,,SI,SI,SI,SI,
CORDOBA,Totoral,Candelaria Sur,,,,,,,,,
CORDOBA,Totoral,Cañada de Luque,,,,,SI,SI,SI,,
CORDOBA,Totoral,Capilla de Siton,,,,,SI,,SI,,
CORDOBA,Totoral,La Pampa,,,,,,,,,
CORDOBA,Totoral,La Paz,,,,,,,,,
CORDOBA,Totoral,Las Peñas,SI,,,,SI,SI,SI,SI,
CORDOBA,Totoral,Los Mistoles,,,,,,,,,
CORDOBA,Totoral,Santa Catalina,,,,,,,,,
CORDOBA,Santa Maria,La Paisanita,SI,,,,SI,,SI,SI,
CORDOBA,Santa Maria,La Perla,,,,,SI,SI,,,
CORDOBA,Santa Maria,La Rancherita,,,,,,,,SI,
CORDOBA,Santa Maria,La Serranita,,,,,SI,SI,SI,SI,
CORDOBA,Santa Maria,Los Cedros - Las Quintas,,,,,SI,SI,SI,,
CORDOBA,Santa Maria,Lozada,,,,,SI,SI,SI,SI,
CORDOBA,Santa Maria,Malagueño,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Santa Maria,Mi Valle,,,,,,,,,
CORDOBA,Santa Maria,Milenica,,,,,SI,SI,,,
CORDOBA,Santa Maria,Monte Ralo,,,,,SI,SI,,SI,
CORDOBA,Santa Maria,Potrero de Garay,,,,SI,SI,SI,SI,SI,
CORDOBA,Santa Maria,Rafael Garcia,,,,,SI,,SI,SI,
CORDOBA,Santa Maria,San Clemente,,,,,SI,SI,SI,,
CORDOBA,Santa Maria,San Nicolas,SI,,,,SI,SI,SI,,
CORDOBA,Santa Maria,Socavones,,,,,,,,,
CORDOBA,Santa Maria,Tejas Tres,,,,,,,,,
CORDOBA,Santa Maria,Tierra Alta,,,,,,,,,
ENTRE RIOS,Colon,La Clarita,,,,,SI,,SI,SI,
ENTRE RIOS,Colon,Pueblo Cazes,,,,,,,,SI,
ENTRE RIOS,Colon,Pueblo Liebig's,,,,,SI,SI,SI,SI,
ENTRE RIOS,Colon,San Jose,SI,,,,SI,SI,SI,SI,
ENTRE RIOS,Colon,Ubajay,SI,,,SI,SI,SI,SI,SI,
ENTRE RIOS,Colon,Villa Elisa,SI,SI,,SI,SI,SI,SI,SI,
ENTRE RIOS,Concordia,Benito Legeren,,,,,SI,SI,,,
ENTRE RIOS,Concordia,Calabacilla,,,,,SI,SI,,SI,
ENTRE RIOS,Concordia,Clodomiro Ledesma,,,,,SI,,,SI,
ENTRE RIOS,Concordia,Colonia Ayui,,,,,SI,SI,SI,SI,
ENTRE RIOS,Concordia,Colonia General Roca,,,,,,,,,
ENTRE RIOS,Concordia,Colonia Yerua,,,,,,,,,
ENTRE RIOS,Concordia,Concordia,SI,SI,,SI,SI,SI,SI,SI,SI
ENTRE RIOS,Concordia,El Redomon,,,,,,,,,
ENTRE RIOS,Concordia,Estacion Yerua,,,,,SI,,SI,SI,
ENTRE RIOS,Concordia,Estacion Yuqueri,,,,,,,,SI,
ENTRE RIOS,Concordia,Estancia Grande,,,,,SI,,,SI,
ENTRE RIOS,Concordia,La Criolla,,,,,SI,SI,SI,SI,SI
ENTRE RIOS,Concordia,Las Tejas,,,,,SI,SI,,,
ENTRE RIOS,Concordia,Los Charruas,,,,,SI,SI,SI,SI,
ENTRE RIOS,Concordia,Nueva Escocia,,,,,SI,,,SI,
ENTRE RIOS,Concordia,Osvaldo Magnasco,,,,,SI,,SI,SI,
ENTRE RIOS,Concordia,Pedernal,,,,,SI,,,SI,
ENTRE RIOS,Concordia,Puerto Yerua,,,,,SI,,SI,SI,
ENTRE RIOS,Concordia,Villa Adela,,,,,SI,SI,,,
ENTRE RIOS,Concordia,VILLA ZORRAQUIN,,,,,SI,SI,,,
ENTRE RIOS,Diamante,Aldea Brasilera,,,,,SI,SI,SI,SI,
ENTRE RIOS,Diamante,Aldea Grapschental,,,,,,,,,
ENTRE RIOS,Diamante,Aldea Protestante,SI,,,,SI,,SI,SI,
ENTRE RIOS,Diamante,Aldea Salto,,,,,,,SI,,
ENTRE RIOS,Diamante,Aldea San Francisco,,,,,,,,,
ENTRE RIOS,Diamante,Aldea Spatzenkutter,,,,,,,SI,SI,
CORRIENTES,San Roque,9 de Julio (Est. Pueblo 9 de Julio),,,,,SI,,SI,,
CORRIENTES,San Roque,Chavarria,,,,,,,SI,,SI
CORRIENTES,San Roque,Colonia Pando,,,,,SI,,,,
CORRIENTES,San Roque,Pedro R. Fernandez (Est. Manuel F. Mantilla),,,,,SI,,SI,,SI
CORRIENTES,San Roque,San Roque,,,,,SI,SI,SI,,SI
CORRIENTES,Santo Tome,Garruchos,,,,,SI,,,,SI
CORRIENTES,Santo Tome,Gobernador Igr. Valentin Virasoro,SI,,,SI,SI,SI,SI,,SI
CORRIENTES,Santo Tome,Jose Rafael Gomez,,,,,SI,,,SI,
CORRIENTES,Santo Tome,Santo Tome,SI,,,,SI,SI,SI,SI,SI
CORRIENTES,Sauce,Sauce,,SI,,,SI,SI,SI,,SI
ENTRE RIOS,Colon,Arroyo Baru,,,,SI,SI,,SI,SI,
ENTRE RIOS,Colon,Colon,SI,SI,,SI,SI,SI,SI,SI,SI
ENTRE RIOS,Colon,Colonia Hugues,,,,,,,,SI,SI
ENTRE RIOS,Colon,El Brillante,,,,,,,,SI,
ENTRE RIOS,Parana,San Benito,SI,SI,,,SI,SI,SI,SI,
ENTRE RIOS,Parana,Sauce Montrull,,,,,,,,SI,
ENTRE RIOS,Parana,Sauce Pinto,,,,,,,SI,,
ENTRE RIOS,Parana,Segui,SI,SI,,,SI,SI,SI,SI,SI
ENTRE RIOS,Parana,Sosa,,,,,,,SI,,
ENTRE RIOS,Parana,Tabossi,,SI,,SI,SI,SI,SI,SI,
ENTRE RIOS,Parana,Tezanos Pintos,,,,,,,SI,,
ENTRE RIOS,Parana,Viale,SI,SI,,SI,SI,SI,SI,SI,
ENTRE RIOS,Parana,Villa Fontana,,,,,SI,,SI,,
ENTRE RIOS,Parana,Villa Gobernador Luis F. Etchevehere,,,,,,,SI,,
ENTRE RIOS,Parana,Villa Urquiza,SI,,,,SI,SI,SI,,
ENTRE RIOS,San Salvador,General Campos,SI,,,,SI,,SI,SI,SI
ENTRE RIOS,San Salvador,San Salvador,SI,,,SI,SI,SI,SI,SI,
ENTRE RIOS,Tala,Altamirano Sur,,,,,,,SI,,
ENTRE RIOS,Tala,Durazno,SI,,,,,,SI,SI,
CHUBUT,Rawson,Playa Union,SI,SI,SI,SI,SI,SI,SI,SI,
CHUBUT,Rawson,Rawson,SI,SI,SI,SI,SI,SI,SI,SI,SI
CHUBUT,Rawson,Trelew,SI,SI,SI,SI,SI,SI,SI,SI,SI
CHUBUT,Rio Senguer,Aldea Apeleg,,,,,,,SI,SI,SI
CHUBUT,Rio Senguer,Aldea Beleiro,,,,,,,SI,,SI
CHUBUT,Rio Senguer,Alto Rio Senguer,,,SI,,SI,,SI,SI,SI
CHUBUT,Rio Senguer,Doctor Ricardo Rojas,,,,,,,SI,,SI
CHUBUT,Rio Senguer,Facundo,,,,,,,SI,SI,SI
CHUBUT,Rio Senguer,Lago Blanco,,,,,,,SI,,SI
CHUBUT,Rio Senguer,Rio Mayo,,,,SI,SI,,SI,SI,SI
CHUBUT,Sarmiento,Buen Pasto,,,,,,,SI,,SI
ENTRE RIOS,Tala,Estacion Arroyo Cle,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Echagüe,,,,,,,SI,,
ENTRE RIOS,Tala,Gobernador Mansilla,,,,,SI,SI,SI,SI,
ENTRE RIOS,Tala,Gobernador Sola,,,,,SI,,,,
ENTRE RIOS,Tala,Guardamonte,,,,,,,SI,,
ENTRE RIOS,Tala,Las Guachas,,,,,,,,,
ENTRE RIOS,Tala,Macia,,SI,,,SI,SI,SI,,
ENTRE RIOS,Tala,Rosario del Tala,SI,,,SI,SI,SI,SI,,
ENTRE RIOS,Uruguay,1º de Mayo,,,,SI,,,SI,SI,
ENTRE RIOS,Uruguay,Basavilbaso,SI,,,SI,SI,,SI,SI,
ENTRE RIOS,Uruguay,Caseros,SI,,,SI,SI,SI,SI,SI,
ENTRE RIOS,Uruguay,Colonia Elia,,,,,SI,,SI,SI,
ENTRE RIOS,Uruguay,Concepcion del Uruguay,SI,SI,SI,SI,SI,SI,SI,SI,
ENTRE RIOS,Uruguay,Estancia San Pedro,,,,,,,,SI,
ENTRE RIOS,Uruguay,Herrera,SI,,,,SI,,SI,SI,
CHUBUT,Sarmiento,Sarmiento,SI,SI,,SI,SI,SI,SI,SI,SI
CHUBUT,Tehuelches,Frontera de Rio Pico,,,,,,,SI,,
CHUBUT,Tehuelches,Gobernador Costa,,,SI,,SI,,SI,,
CHUBUT,Tehuelches,Jose de San Martin,,,,,SI,,SI,,SI
CHUBUT,Tehuelches,Rio Pico,,,SI,,,,SI,,SI
CHUBUT,Telsen,Gan Gan,,,,,SI,,SI,SI,SI
CHUBUT,Telsen,Telsen,,SI,,,SI,SI,SI,SI,SI
CORDOBA,Calamuchita,Amboy,,,,,,,SI,SI,
CORDOBA,Calamuchita,Arroyo San Antonio,,,,,SI,SI,,,
CORDOBA,Calamuchita,Cañada del Sauce,SI,,,,SI,,SI,,
CORDOBA,Calamuchita,Capilla Vieja,,,,,SI,SI,,SI,
CORDOBA,Calamuchita,El Corcovado - El Torreon,SI,,,,,,SI,SI,
CORDOBA,Calamuchita,El Durazno,,,,,,,,,
CORDOBA,Calamuchita,Embalse,,,,SI,SI,SI,,SI,SI
CORDOBA,Calamuchita,La Cruz,SI,,,,SI,SI,SI,SI,
ENTRE RIOS,Uruguay,Las Moscas,,,,SI,SI,,SI,SI,
ENTRE RIOS,Uruguay,Libaros,,,,,,,SI,SI,
ENTRE RIOS,Uruguay,Pronunciamiento,,,,SI,SI,SI,SI,SI,SI
ENTRE RIOS,Uruguay,Rocamora,,,,,,,SI,SI,
ENTRE RIOS,Uruguay,Santa Anita,,,,SI,SI,,SI,SI,
ENTRE RIOS,Uruguay,Villa Mantero,SI,,,SI,SI,SI,SI,SI,SI
ENTRE RIOS,Uruguay,Villa San Justo,,,,SI,SI,SI,SI,SI,
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),,,,,SI,SI,SI,SI,
ENTRE RIOS,Victoria,Antelo,,,,,,,,,
ENTRE RIOS,Victoria,Charigüe,,,,,,,,,
ENTRE RIOS,Victoria,Laguna del Pescado,,,,,,,,,
ENTRE RIOS,Victoria,Molino Doll,,,,,SI,,,SI,
ENTRE RIOS,Victoria,Rincon de Nogoya,,,,,SI,,SI,SI,
ENTRE RIOS,Victoria,Victoria,SI,SI,,SI,SI,SI,SI,SI,
ENTRE RIOS,Villaguay,Estacion Raices,SI,,,,SI,,SI,SI,
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,,,,,,,SI,SI,
CATAMARCA,Ambato,Los Varela,,,,,SI,,,,SI
CATAMARCA,Ambato,Singuil,,,,,SI,,,,
CATAMARCA,Ancasti,Ancasti,,,,,SI,,,,SI
CATAMARCA,Ancasti,Anquincila,,,,,,,,,
CATAMARCA,Ancasti,La Candelaria,,,,,,,,,
CATAMARCA,Ancasti,La Majada,,,,,,,,,
CATAMARCA,Andalgala,Aconquija,,,,,SI,SI,,,SI
CATAMARCA,Andalgala,Alto De Las Juntas,,,,,,,,,
CATAMARCA,Andalgala,Amanao,,,,,,SI,,,
CATAMARCA,Andalgala,Andalgala,SI,,,SI,SI,SI,SI,SI,SI
CATAMARCA,Andalgala,Buena Vista,,,,,,,,,
CATAMARCA,Andalgala,Chaquiago,,,,SI,,,,SI,SI
CATAMARCA,Andalgala,Choya,,,,,,,,,
CATAMARCA,Andalgala,El Alamito,,,,,,,,SI,
CATAMARCA,Andalgala,El Lindero,,,,,,,SI,,
CATAMARCA,Andalgala,El Potrero,,,,SI,,,,,
CATAMARCA,Andalgala,La Aguada,,,,SI,,,,SI,
CATAMARCA,Andalgala,La Mesada,,,,SI,,,,,
CATAMARCA,Antofagasta de la Sierra,Antofagasta de la Sierra,,,,,SI,,SI,,SI
CATAMARCA,Antofagasta de la Sierra,Antofalla,,,,,,,,,
CATAMARCA,Antofagasta de la Sierra,El Peñon,,,,,,,,,
CATAMARCA,Antofagasta de la Sierra,Los Nacimientos,,,,,,,,,
CATAMARCA,Belen,Barranca Larga,,,,,,,,,
CATAMARCA,Belen,Belen,,,,,SI,SI,SI,SI,SI
CATAMARCA,Belen,Condor Huasi,,,,,,,,,
CATAMARCA,Belen,Corral Quemado,,,,,,,,,
CATAMARCA,Belen,El Durazno,,,,,,,,,SI
CATAMARCA,Belen,Farallon Negro,,,,,SI,,SI,,
CATAMARCA,Belen,Hualfin,,,,,SI,,,,SI
CATAMARCA,Belen,Jacipunco,,,,,,,,,
CATAMARCA,Belen,La Puntilla,,,,,,,,,
CATAMARCA,Belen,Las Juntas,,,,,,,,SI,
CATAMARCA,Belen,Londres,,,,,SI,,SI,SI,SI
CATAMARCA,Belen,Los Nacimientos,,,,,SI,,,,
CATAMARCA,Belen,Puerta de Corral Quemado,,,,,,,,,
CATAMARCA,Belen,Puerta de San Jose,,,,,,,,,SI
CATAMARCA,Belen,Villa Vil,,,,,,,,,
CATAMARCA,Capayan,Adolfo E. Carranza,,,,,,,,,
CATAMARCA,Capayan,Balde de la Punta,,,,,,,,,
CATAMARCA,Capayan,Capayan,,,,,SI,,,,SI
CATAMARCA,Capayan,Chumbicha,SI,,,SI,SI,SI,SI,SI,SI
CATAMARCA,Capayan,Colonia del Valle,,,,,,,SI,,SI
CATAMARCA,Capayan,Colonia Nueva Coneta,,,,SI,SI,SI,SI,SI,SI
CATAMARCA,Capayan,Concepcion,,,,,,,,,
CATAMARCA,Capayan,Coneta,,,,SI,,,SI,,SI
CATAMARCA,Capayan,El Bañado,,,,,,,,,
CATAMARCA,Capayan,Huillapima,,,,SI,SI,SI,SI,SI,SI
CATAMARCA,Capayan,Los Angeles,,,,,,,,SI,
CATAMARCA,Capayan,Los Angeles Norte,,,,,,,,,
CATAMARCA,Capayan,Los Angeles Sur,,,,,,,,,
CATAMARCA,Capayan,Miraflores,,,,SI,SI,SI,SI,SI,SI
CATAMARCA,Capayan,San Martin,,,,,SI,,,,SI
CATAMARCA,Capayan,San Pablo,,,,,,,,,
CATAMARCA,Capayan,San Pedro,,,,,,,,,
CATAMARCA,Capital,Barrio Bancario,,,,,SI,SI,,,
CATAMARCA,Capital,El Pantanillo,SI,SI,,SI,SI,SI,SI,,SI
CATAMARCA,Capital,San Fernando del Valle de Catamarca,SI,SI,SI,SI,SI,SI,SI,SI,SI
CATAMARCA,El Alto,El Alto,,,,,SI,SI,,SI,SI
CATAMARCA,El Alto,Guayamba,,,,,,,,,
CATAMARCA,El Alto,Infanzon,,,,,,,,,
CATAMARCA,El Alto,Los Corrales,,,,,,,,,
CATAMARCA,El Alto,Tapso,,,,,,,,,SI
CATAMARCA,Fray Mamerto Esquiu,San Jose,,,,,SI,SI,,,
CATAMARCA,Fray Mamerto Esquiu,Villa Las Pirquitas,,,,,SI,,,,SI
CATAMARCA,La Paz,Casa de Piedra,,,,,,,,,
CATAMARCA,La Paz,El Aybal,,,,,,,,,
CATAMARCA,La Paz,El Bañado,,,,,,,,,
CATAMARCA,La Paz,El Divisadero,,,,,,,,,
CATAMARCA,La Paz,El Quimilo,,,,,,,,,
CATAMARCA,La Paz,Esquiu,,,,,SI,SI,,,
CATAMARCA,La Paz,Icaño,,,,,SI,SI,SI,,SI
CATAMARCA,La Paz,La Dorada,,,,,,,,,
CATAMARCA,La Paz,La Guardia,,,,,SI,,,,
CATAMARCA,La Paz,Las Esquinas,,,,,,,,,
CATAMARCA,La Paz,Las Palmitas,,,,,,,,,
CATAMARCA,La Paz,Quiros,,,,,SI,,SI,SI,
CATAMARCA,La Paz,Ramblones,,,,,,,,,
CATAMARCA,La Paz,Recreo,SI,SI,,SI,SI,SI,SI,SI,SI
CATAMARCA,La Paz,San Antonio,,,,,SI,SI,SI,SI,
CATAMARCA,Paclin,Amadores,,,,,,,,,
CATAMARCA,Paclin,El Rosario,,,,,,,,,
CATAMARCA,Paclin,La Bajada,,,,,,,,,
CATAMARCA,Paclin,La Higuera,,,,,,,,,
CATAMARCA,Paclin,La Merced,SI,,,,SI,,SI,SI,SI
ENTRE RIOS,Villaguay,Jubileo,,,,SI,SI,,SI,SI,
ENTRE RIOS,Villaguay,Mojones Norte,,,,,SI,,,,
ENTRE RIOS,Villaguay,Paso de la Laguna,,,,,,,,SI,
ENTRE RIOS,Villaguay,Villa Clara,SI,,,SI,SI,SI,SI,SI,SI
ENTRE RIOS,Villaguay,Villa Dominguez,,,,SI,SI,SI,SI,SI,
ENTRE RIOS,Villaguay,Villaguay,SI,,,SI,SI,SI,SI,SI,
FORMOSA,Bermejo,Fortin Soledad,,,,,,,,SI,
FORMOSA,Bermejo,Guadalcazar,,,,,,,,SI,
FORMOSA,Bermejo,La Rinconada,,,,,,,,SI,
FORMOSA,Bermejo,Laguna Yema,,,,,SI,SI,SI,SI,SI
FORMOSA,Bermejo,Lamadrid,,,,,,,,SI,
FORMOSA,Bermejo,Los Chiriguanos,,,,,SI,,SI,SI,
FORMOSA,Bermejo,Pozo de Maza,,,,,,,,SI,SI
FORMOSA,Bermejo,Pozo del Mortero,,,,,SI,,,SI,
FORMOSA,Bermejo,Vaca Perdida,,,,,,,,SI,
FORMOSA,Formosa,Colonia Pastoril,,,,,SI,,,SI,
CATAMARCA,Tinogasta,Tinogasta,SI,,,SI,SI,,SI,,SI
CATAMARCA,Valle Viejo,El Bañado,,,,,,,,,
CATAMARCA,Valle Viejo,El Portezuelo,,,,,,SI,,,SI
CATAMARCA,Valle Viejo,Huaycama,,,,,,,,,
CATAMARCA,Valle Viejo,Las Tejas,,,,,SI,SI,,,
CATAMARCA,Valle Viejo,Polcos,,,,SI,,,,,
